BarcodeID,TripID,Region,Reach,Date,SampleNumber,RiverMile,DepthTotal,DepthSample,DepthIntegrated,GearID,TimeDay,TimeBegin,TimeElapsed,SuspendedLoad,Collector,FmUse,FiltrationEfficiency,Distance,Velocity,Volume,FlagStrange,FlagDelete,EntererSample,Processor,ProcessDate,ProcessTime,QAQC,Checker,EntererSpecimen,Notes
D00128,GC20120705,GrandCanyon,CRGrandCanyon,07/08/2012,4,19,26,3.5,FALSE,4,Day,13:19:12,244,,,Net,,222.46,0.91,45.09,FALSE,FALSE,,QuigleyT,11/30/2012,4.67,FALSE,,,Natal Origins 2012 July trip.
D00129,GC20120705,GrandCanyon,CRGrandCanyon,07/08/2012,6,19,26,3.5,FALSE,4,Day,13:45:28,240,,,Net,,243.47,1.01,49.35,FALSE,FALSE,,PhillipsC,11/30/2012,8.58,FALSE,,,Natal Origins 2012 July trip.
D00130,GC20120705,GrandCanyon,CRGrandCanyon,07/08/2012,8,19,31,28,FALSE,4,Crepuscular,19:22:05,250,,,Net,,263.3,1.05,53.37,FALSE,FALSE,,QuigleyT,12/03/2012,7.75,FALSE,,,Natal Origins 2012 July trip.
D00131,GC20120705,GrandCanyon,CRGrandCanyon,07/08/2012,9,19,31,3.5,FALSE,4,Crepuscular,19:37:10,250,,,Net,,299.07,1.2,60.62,FALSE,FALSE,,EvansM,12/03/2012,5.5,FALSE,,,Natal Origins 2012 July trip.
D00132,GC20120705,GrandCanyon,CRGrandCanyon,07/08/2012,11,19,31,3.5,FALSE,4,Crepuscular,20:05:10,265,,,Net,,331.25,1.25,67.14,FALSE,FALSE,,QuigleyT,12/03/2012,6.35,FALSE,,,Natal Origins 2012 July trip.
D00133,GC20120705,GrandCanyon,CRGrandCanyon,07/08/2012,12,19,31,28,FALSE,4,Crepuscular,20:21:12,254,,,Net,,245.33,0.97,49.73,FALSE,FALSE,,PhillipsC,12/07/2012,9.75,FALSE,,,Natal Origins 2012 July trip.
D00134,GC20120705,GrandCanyon,CRGrandCanyon,07/09/2012,2,39.6,42,39,FALSE,4,Crepuscular,19:21:35,254,,,Net,,262.33,1.03,53.17,FALSE,FALSE,,QuigleyT,12/07/2012,6.85,FALSE,,,Natal Origins 2012 July trip.
D00135,GC20120705,GrandCanyon,CRGrandCanyon,07/09/2012,3,39.6,42,3.5,FALSE,4,Crepuscular,19:36:10,241,,,Net,,215.15,0.89,43.61,FALSE,FALSE,,EvansM,12/07/2012,3.92,FALSE,,,Natal Origins 2012 July trip.
D00136,GC20120705,GrandCanyon,CRGrandCanyon,07/09/2012,5,39.6,42,3.5,FALSE,4,Crepuscular,20:32:30,240,,,Net,,188.62,0.79,38.23,FALSE,FALSE,,QuigleyT,,4.23,FALSE,,,Natal Origins 2012 July trip. Sample taken out of order because of issues with Sample #4.
D00137,GC20120705,GrandCanyon,CRGrandCanyon,07/09/2012,6,39.6,42,39,FALSE,4,Crepuscular,20:20:50,240,,,Net,,236.72,0.99,47.98,FALSE,FALSE,,QuigleyT,,4.88,FALSE,,,Natal Origins 2012 July trip.
D00138,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,2,39.6,40,3.5,FALSE,4,Day,13:26:26,239,,,Net,,187.09,0.78,37.92,FALSE,FALSE,,EvansM,12/10/2012,4.18,FALSE,,,Natal Origins 2012 July trip.
D00139,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,3,39.6,40,37,FALSE,4,Day,13:38:40,200,,,Bomb,,164.25,0.82,33.29,TRUE,FALSE,,EvansM,12/10/2012,3.77,FALSE,,,Natal Origins 2012 July trip. Used bomb flowmeter readings.
D00140,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,4,39.6,40,3.5,FALSE,4,Day,13:57:21,241,,,Net,,187.95,0.78,38.1,FALSE,FALSE,,QuigleyT,,5.07,FALSE,,,Natal Origins 2012 July trip.
D00141,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,6,39.6,40,3.5,FALSE,4,Day,14:24:54,247,,,Net,,205.25,0.83,41.6,TRUE,FALSE,,PhillipsC,12/12/2012,6.75,FALSE,,,Natal Origins 2012 July trip. > 1 mm and > 250 um sieve portions combined as a > 250 sample. Potential sample recording mistake.  Delete sample data if it's an outlier.
D00142,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,8,39.6,42,39,FALSE,4,Crepuscular,19:20:52,213,,,Net,,189.62,0.89,38.44,FALSE,FALSE,,EvansM,12/12/2012,5.55,FALSE,,,Natal Origins 2012 July trip.
D00143,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,9,39.6,42,3.5,FALSE,4,Crepuscular,19:33:43,181,,,Net,,166.48,0.92,33.75,FALSE,FALSE,,QuigleyT,,4.93,FALSE,,,Natal Origins 2012 July trip.
D00144,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,11,39.6,42,3.5,FALSE,4,Crepuscular,20:06:18,239,,,Net,,181.31,0.76,36.75,FALSE,FALSE,,PhillipsC,,4.62,FALSE,,,Natal Origins 2012 July trip.
D00145,GC20120705,GrandCanyon,CRGrandCanyon,07/10/2012,12,39.6,42,39,FALSE,4,Crepuscular,20:24:43,249,,,Net,,81.48,0.33,16.52,FALSE,FALSE,,EvansM,,4.5,FALSE,,,Natal Origins 2012 July trip.
D00146,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,2,61.35,14,3.5,FALSE,4,Day,15:19:16,242,,,Net,,295.36,1.22,59.87,FALSE,FALSE,,QuigleyT,,6.37,FALSE,,,Natal Origins 2012 July trip.
D00147,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,3,61.35,14,11,FALSE,4,Day,15:32:20,299,,,Net,,375.77,1.26,76.17,FALSE,FALSE,,PhillipsC,,5.67,FALSE,,,Natal Origins 2012 July trip.
D00148,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,4,61.35,14,3.5,FALSE,4,Day,15:47:50,300,,,Net,,357.45,1.19,72.46,FALSE,FALSE,,PhillipsC,,5.77,FALSE,,,Natal Origins 2012 July trip.
D00149,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,6,61.35,14,3.5,FALSE,4,Day,16:12:45,298,,,Net,,350.99,1.18,71.15,FALSE,FALSE,,EvansM,,5.92,FALSE,,,Natal Origins 2012 July trip.
D00150,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,2,63.5,11.5,8.5,FALSE,4,Crepuscular,19:20:00,270,,,Net,,242.64,0.9,49.18,FALSE,FALSE,,QuigleyT,,5.82,FALSE,,,Natal Origins 2012 July trip.
D00151,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,3,63.5,11.5,3.5,FALSE,4,Crepuscular,19:32:08,240,,,Net,,228.38,0.95,46.29,FALSE,FALSE,,EvansM,11/29/2012,6.18,FALSE,,,Natal Origins 2012 July trip.
D00152,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,5,63.5,11.5,3.5,FALSE,4,Crepuscular,20:02:04,330,,,Net,,327.62,0.99,66.41,FALSE,FALSE,,PhillipsC,,6.5,FALSE,,,Natal Origins 2012 July trip.
D00153,GC20120705,GrandCanyon,CRGrandCanyon,07/11/2012,6,63.5,11.5,8.5,FALSE,4,Crepuscular,20:21:16,267,,,Net,,223.35,0.84,45.27,FALSE,FALSE,,EvansM,,5.8,FALSE,,,Natal Origins 2012 July trip.
D00154,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,2,63.5,12,3.5,FALSE,4,Day,13:02:42,247,,,Net,,245.19,0.99,49.7,FALSE,FALSE,,PhillipsC,,5.43,FALSE,,,Natal Origins 2012 July trip.
D00155,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,3,63.5,12,9,FALSE,4,Day,13:14:56,239,,,Net,,249.07,1.04,50.49,FALSE,FALSE,,PhillipsC,,6.9,FALSE,,,Natal Origins 2012 July trip.
D00156,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,4,63.5,12,3.5,FALSE,4,Day,13:27:25,237,,,Net,,238.39,1.01,48.32,FALSE,FALSE,,PhillipsC,,6.47,FALSE,,,Natal Origins 2012 July trip.
D00157,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,6,63.5,12,3.5,FALSE,4,Day,13:53:14,241,,,Net,,241.02,1,48.85,FALSE,FALSE,,QuigleyT,,7.42,FALSE,,,Natal Origins 2012 July trip.
D00158,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,8,63.5,14,11,FALSE,4,Crepuscular,19:20:45,240,,,Net,,197.02,0.82,39.94,FALSE,FALSE,,PhillipsC,,6,FALSE,,,Natal Origins 2012 July trip.
D00159,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,9,63.5,14,3.5,FALSE,4,Crepuscular,19:34:12,307,,,Net,,251.68,0.82,51.02,FALSE,FALSE,,EvansM,,4.45,FALSE,,,Natal Origins 2012 July trip.
D00160,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,11,63.5,14,3.5,FALSE,4,Crepuscular,20:04:48,300,,,Net,,225.13,0.75,45.63,FALSE,FALSE,,QuigleyT,,8.3,FALSE,,,Natal Origins 2012 July trip.
D00161,GC20120705,GrandCanyon,CRGrandCanyon,07/12/2012,12,63.5,14,11,FALSE,4,Crepuscular,20:21:41,299,,,Net,,206.4,0.69,41.84,FALSE,FALSE,,QuigleyT,,6.08,FALSE,,,Natal Origins 2012 July trip.
D00162,GC20120705,GrandCanyon,CRGrandCanyon,07/14/2012,2,61.35,16.5,13,FALSE,4,Crepuscular,19:22:20,303,,,Net,,266.23,0.88,53.96,FALSE,FALSE,,EvansM,,3.83,FALSE,,,Natal Origins 2012 July trip.
D00163,GC20120705,GrandCanyon,CRGrandCanyon,07/14/2012,3,61.35,16.5,3.5,FALSE,4,Crepuscular,19:37:55,400,,,Net,,434.84,1.09,88.14,FALSE,FALSE,,PhillipsC,,6.47,FALSE,,,Natal Origins 2012 July trip.
D00164,GC20120705,GrandCanyon,CRGrandCanyon,07/14/2012,5,61.35,16.5,3.5,FALSE,4,Crepuscular,20:13:12,302,,,Net,,312.26,1.03,63.3,FALSE,FALSE,,QuigleyT,,4.75,FALSE,,,Natal Origins 2012 July trip.
D00165,GC20120705,GrandCanyon,CRGrandCanyon,07/14/2012,6,61.35,16.5,13,FALSE,4,Crepuscular,20:27:47,293,,,Net,,235.29,0.8,47.69,FALSE,FALSE,,EvansM,,4.13,FALSE,,,Natal Origins 2012 July trip.
D00166,GC20120705,GrandCanyon,CRGrandCanyon,07/15/2012,2,61.35,14.5,11.5,FALSE,4,Crepuscular,19:21:49,297,,,Net,,287.27,0.97,58.23,FALSE,FALSE,,EvansM,,3.88,FALSE,,,Natal Origins 2012 July trip.
D00167,GC20120705,GrandCanyon,CRGrandCanyon,07/15/2012,3,61.35,14.5,3.5,FALSE,4,Crepuscular,19:38:33,300,,,Net,,305.72,1.02,61.97,FALSE,FALSE,,PhillipsC,,5.75,FALSE,,,Natal Origins 2012 July trip.
D00168,GC20120705,GrandCanyon,CRGrandCanyon,07/15/2012,5,61.35,14.5,3.5,FALSE,4,Crepuscular,20:11:32,298,,,Net,,363.61,1.22,73.7,FALSE,FALSE,,PhillipsC,,5.73,FALSE,,,Natal Origins 2012 July trip.
D00169,GC20120705,GrandCanyon,CRGrandCanyon,07/15/2012,6,61.35,14.5,11.5,FALSE,4,Crepuscular,20:21:30,300,,,Net,,299.69,1,60.75,FALSE,FALSE,,QuigleyT,,4.53,FALSE,,,Natal Origins 2012 July trip.
D00170,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,1,71.2,32,29,FALSE,4,Day,09:04:25,172,,,Net,,185.93,1.08,37.69,FALSE,FALSE,,QuigleyT,,8.05,FALSE,,,Natal Origins 2012 July trip. Runout.
D00171,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,2,71.2,32,3.5,FALSE,4,Day,09:16:00,182,,,Net,,170.14,0.93,34.49,FALSE,FALSE,,QuigleyT,,7.15,FALSE,,,Natal Origins 2012 July trip. Runout.
D00172,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,3,71.2,32,29,FALSE,4,Day,09:25:25,175,,,Net,,185.64,1.06,37.63,FALSE,FALSE,,IngramA,,9.85,FALSE,,,Natal Origins 2012 July trip. Runout.
D00173,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,4,71.2,32,3.5,FALSE,4,Day,09:39:24,176,,,Net,,224.83,1.28,45.57,FALSE,FALSE,,IngramA,,7.53,FALSE,,,Natal Origins 2012 July trip. Runout.
D00174,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,1,88.8,42,39,FALSE,4,Day,12:12:25,145,,,Bomb,0.2401,151.45,1.04,30.7,TRUE,TRUE,,QuigleyT,,8.25,FALSE,,,Natal Origins 2012 July trip. Runout. Bad flowmeter data; throw out sample.
D00175,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,2,88.8,42,3.5,FALSE,4,Day,12:21:50,90,,,Net,,79.7,0.89,16.16,TRUE,FALSE,,EvansM,,5.8,FALSE,,,Natal Origins 2012 July trip. Runout. Short sample duration verified (2017-06-28 JDM).
D00176,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,3,88.8,42,39,FALSE,4,Day,12:28:15,145,,,Bomb,0.2129,112.31,0.77,22.77,TRUE,TRUE,,GarciaPenaD,,10,FALSE,,,Natal Origins 2012 July trip. Runout. Bad flowmeter data; throw out sample.
D00177,GC20120705,GrandCanyon,CRGrandCanyon,07/21/2012,4,88.8,42,3.5,FALSE,4,Day,12:36:20,150,,,Net,,133.83,0.89,27.13,FALSE,FALSE,,EvansM,,5.57,FALSE,,,Natal Origins 2012 July trip. Runout.
D00178,GC20120705,GrandCanyon,CRGrandCanyon,07/22/2012,1,138.6,22,19,FALSE,4,Day,11:30:00,205,,,Net,,329.18,1.61,66.72,FALSE,FALSE,,QuigleyT,,14.75,FALSE,,,Natal Origins 2012 July trip. Runout.
D00179,GC20120705,GrandCanyon,CRGrandCanyon,07/22/2012,2,138.6,22,3.5,FALSE,4,Day,11:38:38,177,,,Net,,305.02,1.72,61.83,FALSE,FALSE,,IngramA,,7.65,FALSE,,,Natal Origins 2012 July trip. Runout.
D00180,GC20120705,GrandCanyon,CRGrandCanyon,07/22/2012,4,138.6,22,3.5,FALSE,4,Day,11:59:15,150,,,Net,,257.35,1.72,52.16,FALSE,FALSE,,IngramA,,4.27,FALSE,,,Natal Origins 2012 July trip. Runout.
D00181,GC20120705,GrandCanyon,CRGrandCanyon,07/22/2012,3,138.6,22,19,FALSE,4,Day,11:47:20,170,,,Net,,289.66,1.7,58.71,FALSE,FALSE,,IngramA,,6.53,FALSE,,,Natal Origins 2012 July trip. Runout.
D00182,GC20120705,GrandCanyon,CRGrandCanyon,07/23/2012,1,225.4,39,36,FALSE,4,Day,12:52:05,195,,,Net,,79.97,0.41,16.21,FALSE,FALSE,,IngramA,,3.5,FALSE,,,Natal Origins 2012 July trip. Runout.
D00183,GC20120705,GrandCanyon,CRGrandCanyon,07/23/2012,2,225.4,39,3.5,FALSE,4,Day,13:03:18,137,,,Net,,152.82,1.12,30.98,FALSE,FALSE,,EvansM,,13.88,FALSE,,,Natal Origins 2012 July trip. Runout.
D00184,GC20120705,GrandCanyon,CRGrandCanyon,07/23/2012,3,225.4,39,36,FALSE,4,Day,13:11:15,150,,,Net,,75.64,0.5,15.33,FALSE,FALSE,,IngramA,,4.92,FALSE,,,Natal Origins 2012 July trip. Runout.
D00185,GC20120705,GrandCanyon,CRGrandCanyon,07/23/2012,4,225.4,39,3.5,FALSE,4,Day,13:18:50,110,,,Net,,135.28,1.23,27.42,TRUE,FALSE,,IngramA,,5.75,FALSE,,,Natal Origins 2012 July trip. Runout. Short sample duration verified (2017-06-28 JDM).
D00186,GC20120913,GrandCanyon,CRGrandCanyon,09/15/2012,1,19,17,14,FALSE,4,Crepuscular,17:44:15,190,,,Net,,114.97,0.61,23.3,FALSE,FALSE,,QuigleyT,,7.77,FALSE,,,Natal Origins 2012 September trip.
D00187,GC20120913,GrandCanyon,CRGrandCanyon,09/15/2012,2,19,17,14,FALSE,4,Crepuscular,18:06:30,210,,,Net,,152.6,0.73,30.93,FALSE,FALSE,,EvansM,,5.58,FALSE,,,Natal Origins 2012 September trip.
D00188,GC20120913,GrandCanyon,CRGrandCanyon,09/15/2012,3,19,17,3.5,FALSE,4,Crepuscular,18:18:35,255,,,Net,,185.99,0.73,37.7,FALSE,FALSE,,QuigleyT,,6.87,FALSE,,,Natal Origins 2012 September trip.
D00189,GC20120913,GrandCanyon,CRGrandCanyon,09/15/2012,4,19,17,14,FALSE,4,Crepuscular,18:36:45,245,,,Net,,183.73,0.75,37.24,FALSE,FALSE,,EvansM,,5.83,FALSE,,,Natal Origins 2012 September trip.
D00190,GC20120913,GrandCanyon,CRGrandCanyon,09/15/2012,5,19,17,3.5,FALSE,4,Crepuscular,18:54:20,217,,,Net,,157.8,0.73,31.99,FALSE,FALSE,,PhillipsC,12/09/2012,3.75,FALSE,,,Natal Origins 2012 September trip.
D00191,GC20120913,GrandCanyon,CRGrandCanyon,09/15/2012,6,19,17,14,FALSE,4,Crepuscular,19:05:45,283,,,Net,,185.66,0.66,37.63,FALSE,FALSE,,QuigleyT,,8.67,FALSE,,,Natal Origins 2012 September trip.
D00192,GC20120913,GrandCanyon,CRGrandCanyon,09/15/2012,7,19,17,14,FALSE,4,Crepuscular,19:50:55,235,,,Net,,162.91,0.69,33.02,FALSE,FALSE,,QuigleyT,,8.4,FALSE,,,Natal Origins 2012 September trip.
D00193,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,1,19,18,15,FALSE,4,Day,12:56:04,206,,,Net,,229.35,1.11,46.49,FALSE,FALSE,,QuigleyT,,5.52,FALSE,,,Natal Origins 2012 September trip.
D00194,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,2,19,18,3.5,FALSE,4,Day,13:08:00,193,,,Net,,144.64,0.75,29.32,FALSE,FALSE,,EvansM,,2.27,FALSE,,,Natal Origins 2012 September trip.
D00195,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,3,19,18,15,FALSE,4,Day,13:21:50,180,,,Net,,130.06,0.72,26.36,FALSE,FALSE,,QuigleyT,,6.07,FALSE,,,Natal Origins 2012 September trip.
D00196,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,4,19,18,3.5,FALSE,4,Day,13:32:30,180,,,Net,,130.46,0.72,26.44,FALSE,FALSE,,EvansM,,2.27,FALSE,,,Natal Origins 2012 September trip.
D00197,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,5,19,18,15,FALSE,4,Day,13:43:10,180,,,Net,,141.52,0.79,28.69,FALSE,FALSE,,EvansM,,3.1,FALSE,,,Natal Origins 2012 September trip.
D00198,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,6,19,18,3.5,FALSE,4,Day,13:56:00,195,,,Net,,143.03,0.73,28.99,FALSE,FALSE,,QuigleyT,,3.7,FALSE,,,Natal Origins 2012 September trip.
D00199,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,7,19,19,16,FALSE,4,Crepuscular,17:55:50,190,,,Net,,129.04,0.68,26.16,FALSE,FALSE,,EvansM,,2.88,FALSE,,,Natal Origins 2012 September trip.
D00200,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,8,19,19,16,FALSE,4,Crepuscular,18:05:40,185,,,Net,,124.84,0.67,25.31,FALSE,FALSE,,QuigleyT,,3.98,FALSE,,,Natal Origins 2012 September trip.
D00201,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,9,19,19,3.5,FALSE,4,Crepuscular,18:16:47,180,,,Net,,127.29,0.71,25.8,FALSE,FALSE,,EvansM,,1.9,FALSE,,,Natal Origins 2012 September trip.
D00202,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,10,19,19,16,FALSE,4,Crepuscular,18:35:10,220,,,Net,,104.88,0.48,21.26,FALSE,FALSE,,EvansM,,2.67,FALSE,,,Natal Origins 2012 September trip.
D00203,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,11,19,19,3.5,FALSE,4,Crepuscular,18:49:50,180,,,Net,,123.82,0.69,25.1,FALSE,FALSE,,EvansM,,1.73,FALSE,,,Natal Origins 2012 September trip.
D00204,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,12,19,19,16,FALSE,4,Crepuscular,19:07:10,180,,,Net,,131.27,0.73,26.61,FALSE,FALSE,,QuigleyT,,6.55,FALSE,,,Natal Origins 2012 September trip.
D00205,GC20120913,GrandCanyon,CRGrandCanyon,09/16/2012,13,19,19,16,FALSE,4,Crepuscular,19:35:20,205,,,Net,,148.68,0.73,30.14,FALSE,FALSE,,QuigleyT,,6,FALSE,,,Natal Origins 2012 September trip.
D00206,GC20120913,GrandCanyon,CRGrandCanyon,09/17/2012,1,39.7,38,35,FALSE,4,Crepuscular,17:55:45,200,,,Net,,101.87,0.51,20.65,FALSE,FALSE,,QuigleyT,,4.83,FALSE,,,Natal Origins 2012 September trip.
D00207,GC20120913,GrandCanyon,CRGrandCanyon,09/17/2012,2,39.7,38,35,FALSE,4,Crepuscular,18:07:45,310,,,Net,,211.11,0.68,42.79,FALSE,FALSE,,QuigleyT,,6.25,FALSE,,,Natal Origins 2012 September trip.
D00208,GC20120913,GrandCanyon,CRGrandCanyon,09/17/2012,3,39.7,38,3.5,FALSE,4,Crepuscular,18:25:45,225,,,Net,,207.67,0.92,42.09,FALSE,FALSE,,PhillipsC,,5,FALSE,,,Natal Origins 2012 September trip.
D00209,GC20120913,GrandCanyon,CRGrandCanyon,09/17/2012,4,39.7,38,35,FALSE,4,Crepuscular,18:36:40,265,,,Net,,175.71,0.66,35.62,FALSE,FALSE,,QuigleyT,,6.23,FALSE,,,Natal Origins 2012 September trip.
D00210,GC20120913,GrandCanyon,CRGrandCanyon,09/17/2012,5,39.7,38,3.5,FALSE,4,Crepuscular,18:48:00,240,,,Net,,179.72,0.75,36.43,FALSE,FALSE,,QuigleyT,,5.05,FALSE,,,Natal Origins 2012 September trip.
D00211,GC20120913,GrandCanyon,CRGrandCanyon,09/17/2012,6,39.7,38,35,FALSE,4,Crepuscular,19:08:07,260,,,Net,,171.43,0.66,34.75,FALSE,FALSE,,QuigleyT,,7.2,FALSE,,,Natal Origins 2012 September trip.
D00212,GC20120913,GrandCanyon,CRGrandCanyon,09/17/2012,7,39.7,38,35,FALSE,4,Crepuscular,19:36:30,300,,,Net,,182.84,0.61,37.06,FALSE,FALSE,,QuigleyT,,7.5,FALSE,,,Natal Origins 2012 September trip.
D00213,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,1,39.6,39,36,FALSE,4,Day,12:44:55,260,,,Net,,114.24,0.44,23.16,FALSE,FALSE,,PhillipsC,,4.05,FALSE,,,Natal Origins 2012 September trip.
D00214,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,2,39.6,39,3.5,FALSE,4,Day,12:57:55,247,,,Net,,177.38,0.72,35.95,FALSE,FALSE,,EvansM,,2.17,FALSE,,,Natal Origins 2012 September trip.
D00215,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,3,39.6,39,36,FALSE,4,Day,13:13:25,275,,,Net,,141.71,0.52,28.72,FALSE,FALSE,,QuigleyT,,4.25,FALSE,,,Natal Origins 2012 September trip.
D00216,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,4,39.6,39,3.5,FALSE,4,Day,13:25:55,240,,,Net,,160.11,0.67,32.45,FALSE,FALSE,,QuigleyT,,3.37,FALSE,,,Natal Origins 2012 September trip.
D00217,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,5,39.6,39,36,FALSE,4,Day,13:37:05,265,,,Net,,147.3,0.56,29.86,FALSE,FALSE,,EvansM,,2.5,FALSE,,,Natal Origins 2012 September trip.
D00218,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,6,39.6,39,3.5,FALSE,4,Day,13:50:00,240,,,Net,,165.27,0.69,33.5,FALSE,FALSE,,QuigleyT,,2.83,FALSE,,,Natal Origins 2012 September trip.
D00219,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,8,39.6,39,36,FALSE,4,Crepuscular,17:57:15,251,,,Net,,162.85,0.65,33.01,FALSE,FALSE,,EvansM,,2.82,FALSE,,,"Natal Origins 2012 September trip. Sample #7 doesn't exist.  It was skipped.  The day session went to #6, and the Crepuscular session started with #8."
D00220,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,9,39.6,39,36,FALSE,4,Crepuscular,18:07:15,269,,,Net,,167.16,0.62,33.88,FALSE,FALSE,,EvansM,12/07/2012,2.17,FALSE,,,Natal Origins 2012 September trip.
D00221,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,10,39.6,39,3.5,FALSE,4,Crepuscular,18:16:35,247,,,Net,,168.37,0.68,34.13,FALSE,FALSE,,EvansM,,1.95,FALSE,,,Natal Origins 2012 September trip.
D00222,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,11,39.6,39,36,FALSE,4,Crepuscular,18:35:00,240,,,Net,,166.73,0.69,33.8,FALSE,FALSE,,PhillipsC,,3.75,FALSE,,,Natal Origins 2012 September trip.
D00223,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,12,39.6,39,3.5,FALSE,4,Crepuscular,18:47:35,240,,,Net,,158.49,0.66,32.13,FALSE,FALSE,,PhillipsC,,1.78,FALSE,,,Natal Origins 2012 September trip.
D00224,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,13,39.6,39,36,FALSE,4,Crepuscular,19:05:25,250,,,Net,,142.73,0.57,28.93,FALSE,FALSE,,EvansM,,2.62,FALSE,,,Natal Origins 2012 September trip.
D00225,GC20120913,GrandCanyon,CRGrandCanyon,09/18/2012,14,39.6,39,32,FALSE,4,Crepuscular,19:35:25,240,,,Net,,151.64,0.63,30.74,TRUE,FALSE,,EvansM,,2.18,FALSE,,,"Natal Origins 2012 September trip. Hit bottom, came up to 32 ft deep."
D00226,GC20120913,GrandCanyon,CRGrandCanyon,09/19/2012,1,61.35,18,15,FALSE,4,Crepuscular,17:54:00,245,,,Net,,116.88,0.48,23.69,FALSE,FALSE,,QuigleyT,,3.67,FALSE,,,Natal Origins 2012 September trip.
D00227,GC20120913,GrandCanyon,CRGrandCanyon,09/19/2012,2,61.35,18,15,FALSE,4,Crepuscular,18:12:35,270,,,Net,,181.47,0.67,36.78,FALSE,FALSE,,EvansM,,2.6,FALSE,,,Natal Origins 2012 September trip.
D00228,GC20120913,GrandCanyon,CRGrandCanyon,09/19/2012,3,61.35,18,3.5,FALSE,4,Crepuscular,18:25:40,260,,,Net,,262.36,1.01,53.18,FALSE,FALSE,,PhillipsC,,3,FALSE,,,Natal Origins 2012 September trip.
D00229,GC20120913,GrandCanyon,CRGrandCanyon,09/19/2012,4,61.35,18,15,FALSE,4,Crepuscular,18:36:40,315,,,Net,,186.93,0.59,37.89,FALSE,FALSE,,EvansM,,2.3,FALSE,,,Natal Origins 2012 September trip.
D00230,GC20120913,GrandCanyon,CRGrandCanyon,09/19/2012,5,61.35,18,3.5,FALSE,4,Crepuscular,18:51:30,215,,,Net,,180.93,0.84,36.67,FALSE,FALSE,,PhillipsC,,2.72,FALSE,,,Natal Origins 2012 September trip.
D00231,GC20120913,GrandCanyon,CRGrandCanyon,09/19/2012,6,61.35,18,15,FALSE,4,Crepuscular,19:04:25,280,,,Net,,200.97,0.72,40.74,FALSE,FALSE,,EvansM,,2.85,FALSE,,,Natal Origins 2012 September trip.
